Episodes Time-Steps Steps-In-One-Episode
68452 3598 12
68485 3599 33
68501 3600 16
68516 3601 15
68530 3602 14
68544 3603 14
68567 3604 23
68599 3605 32
68613 3606 14
68626 3607 13
68637 3608 11
68647 3609 10
68658 3610 11
68672 3611 14
68686 3612 14
68700 3613 14
68715 3614 15
68748 3615 33
68762 3616 14
68774 3617 12
68782 3618 8
68804 3619 22
68818 3620 14
68853 3621 35
68871 3622 18
68888 3623 17
68911 3624 23
68935 3625 24
68947 3626 12
68960 3627 13
68968 3628 8
68994 3629 26
69007 3630 13
69017 3631 10
69025 3632 8
69038 3633 13
69056 3634 18
69064 3635 8
69072 3636 8
69096 3637 24
69110 3638 14
69124 3639 14
69135 3640 11
69148 3641 13
69159 3642 11
69167 3643 8
69180 3644 13
69200 3645 20
69217 3646 17
69231 3647 14
69256 3648 25
69267 3649 11
69292 3650 25
69306 3651 14
69333 3652 27
69344 3653 11
69360 3654 16
69371 3655 11
69385 3656 14
69411 3657 26
69422 3658 11
69439 3659 17
69455 3660 16
69472 3661 17
69482 3662 10
69493 3663 11
69501 3664 8
69512 3665 11
69543 3666 31
69552 3667 9
69563 3668 11
69571 3669 8
69591 3670 20
69626 3671 35
69634 3672 8
69644 3673 10
69654 3674 10
69665 3675 11
69675 3676 10
69683 3677 8
69691 3678 8
69707 3679 16
69753 3680 46
69767 3681 14
69795 3682 28
69809 3683 14
69826 3684 17
69846 3685 20
69857 3686 11
69869 3687 12
69877 3688 8
69892 3689 15
69900 3690 8
69907 3691 7
69924 3692 17
69944 3693 20
69957 3694 13
69989 3695 32
69999 3696 10
70007 3697 8
70027 3698 20
70036 3699 9
70043 3700 7
70058 3701 15
70069 3702 11
70083 3703 14
70093 3704 10
70100 3705 7
70109 3706 9
70116 3707 7
70141 3708 25
70152 3709 11
70169 3710 17
70185 3711 16
70195 3712 10
70207 3713 12
70222 3714 15
70234 3715 12
70248 3716 14
70259 3717 11
70269 3718 10
70277 3719 8
70303 3720 26
70314 3721 11
70325 3722 11
70348 3723 23
70359 3724 11
70372 3725 13
70382 3726 10
70396 3727 14
70407 3728 11
70445 3729 38
70466 3730 21
70474 3731 8
70497 3732 23
70505 3733 8
70521 3734 16
70529 3735 8
70565 3736 36
70585 3737 20
70596 3738 11
70613 3739 17
70621 3740 8
70638 3741 17
70664 3742 26
70683 3743 19
70706 3744 23
70717 3745 11
70725 3746 8
70742 3747 17
70750 3748 8
70773 3749 23
70788 3750 15
70812 3751 24
70838 3752 26
70869 3753 31
70884 3754 15
70892 3755 8
70925 3756 33
70933 3757 8
70962 3758 29
70976 3759 14
70984 3760 8
71004 3761 20
71015 3762 11
71030 3763 15
71046 3764 16
71053 3765 7
71076 3766 23
71104 3767 28
71127 3768 23
71141 3769 14
71149 3770 8
71190 3771 41
71210 3772 20
71242 3773 32
71256 3774 14
71263 3775 7
71282 3776 19
71290 3777 8
71301 3778 11
71309 3779 8
71317 3780 8
71335 3781 18
71359 3782 24
71376 3783 17
71392 3784 16
71400 3785 8
71408 3786 8
71416 3787 8
71424 3788 8
71441 3789 17
71452 3790 11
71465 3791 13
71480 3792 15
71490 3793 10
71498 3794 8
71508 3795 10
71524 3796 16
71532 3797 8
71544 3798 12
71555 3799 11
71566 3800 11
71578 3801 12
71596 3802 18
71608 3803 12
71621 3804 13
71636 3805 15
71646 3806 10
71654 3807 8
71668 3808 14
71676 3809 8
71689 3810 13
71706 3811 17
71714 3812 8
71724 3813 10
71736 3814 12
71758 3815 22
71789 3816 31
71801 3817 12
71817 3818 16
71827 3819 10
71838 3820 11
71846 3821 8
71858 3822 12
71882 3823 24
71890 3824 8
71904 3825 14
71931 3826 27
71941 3827 10
71978 3828 37
71986 3829 8
72002 3830 16
72019 3831 17
72060 3832 41
72071 3833 11
72082 3834 11
72104 3835 22
72117 3836 13
72133 3837 16
72162 3838 29
72178 3839 16
72185 3840 7
72193 3841 8
72206 3842 13
72217 3843 11
72236 3844 19
72244 3845 8
72257 3846 13
72267 3847 10
72282 3848 15
72293 3849 11
72303 3850 10
72324 3851 21
72332 3852 8
72346 3853 14
72357 3854 11
72365 3855 8
72378 3856 13
72389 3857 11
72419 3858 30
72430 3859 11
72442 3860 12
72450 3861 8
72479 3862 29
72502 3863 23
72526 3864 24
72539 3865 13
72556 3866 17
72571 3867 15
72582 3868 11
72590 3869 8
72601 3870 11
72637 3871 36
72662 3872 25
72678 3873 16
72696 3874 18
72710 3875 14
72731 3876 21
72745 3877 14
72752 3878 7
72764 3879 12
72775 3880 11
72782 3881 7
72794 3882 12
72803 3883 9
72813 3884 10
72823 3885 10
72833 3886 10
72848 3887 15
72855 3888 7
72870 3889 15
72881 3890 11
72891 3891 10
72914 3892 23
72922 3893 8
72933 3894 11
72947 3895 14
72957 3896 10
72970 3897 13
72992 3898 22
73000 3899 8
73011 3900 11
73019 3901 8
73026 3902 7
73034 3903 8
73054 3904 20
73069 3905 15
73080 3906 11
73087 3907 7
73100 3908 13
73111 3909 11
73133 3910 22
73154 3911 21
73169 3912 15
73177 3913 8
73202 3914 25
73210 3915 8
73218 3916 8
73243 3917 25
73251 3918 8
73265 3919 14
73297 3920 32
73315 3921 18
73326 3922 11
73334 3923 8
73384 3924 50
73399 3925 15
73424 3926 25
73432 3927 8
73454 3928 22
73486 3929 32
73494 3930 8
73508 3931 14
73516 3932 8
73526 3933 10
73548 3934 22
73562 3935 14
73574 3936 12
73582 3937 8
73593 3938 11
73607 3939 14
73615 3940 8
73623 3941 8
73636 3942 13
73646 3943 10
73659 3944 13
73678 3945 19
73689 3946 11
73701 3947 12
73721 3948 20
73736 3949 15
73744 3950 8
73759 3951 15
73778 3952 19
73789 3953 11
73798 3954 9
73819 3955 21
73835 3956 16
73852 3957 17
73866 3958 14
73874 3959 8
73900 3960 26
73918 3961 18
73933 3962 15
73943 3963 10
73951 3964 8
73972 3965 21
73990 3966 18
74001 3967 11
74008 3968 7
74027 3969 19
74037 3970 10
74052 3971 15
74076 3972 24
74098 3973 22
74105 3974 7
74117 3975 12
74141 3976 24
74156 3977 15
74171 3978 15
74178 3979 7
74186 3980 8
74204 3981 18
74212 3982 8
74226 3983 14
74234 3984 8
74241 3985 7
74255 3986 14
74279 3987 24
74295 3988 16
74302 3989 7
74309 3990 7
74317 3991 8
74328 3992 11
74342 3993 14
74350 3994 8
74366 3995 16
74374 3996 8
74409 3997 35
74442 3998 33
74450 3999 8
74477 4000 27
74488 4001 11
74499 4002 11
74507 4003 8
74521 4004 14
74529 4005 8
74537 4006 8
74551 4007 14
74561 4008 10
74578 4009 17
74586 4010 8
74602 4011 16
74612 4012 10
74620 4013 8
74633 4014 13
74640 4015 7
74648 4016 8
74663 4017 15
74671 4018 8
74681 4019 10
74699 4020 18
74707 4021 8
74715 4022 8
74730 4023 15
74748 4024 18
74764 4025 16
74772 4026 8
74780 4027 8
74794 4028 14
74808 4029 14
74826 4030 18
74838 4031 12
74849 4032 11
74869 4033 20
74877 4034 8
74894 4035 17
74907 4036 13
74915 4037 8
74927 4038 12
74937 4039 10
74977 4040 40
74985 4041 8
74995 4042 10
75002 4043 7
75010 4044 8
75020 4045 10
75031 4046 11
75039 4047 8
75062 4048 23
75070 4049 8
75086 4050 16
75097 4051 11
75105 4052 8
75119 4053 14
75137 4054 18
75145 4055 8
75153 4056 8
75161 4057 8
75169 4058 8
75178 4059 9
75186 4060 8
75202 4061 16
75212 4062 10
75223 4063 11
75244 4064 21
75252 4065 8
75271 4066 19
75296 4067 25
75304 4068 8
75320 4069 16
75348 4070 28
75356 4071 8
75371 4072 15
75394 4073 23
75402 4074 8
75417 4075 15
75444 4076 27
75462 4077 18
75486 4078 24
75493 4079 7
75501 4080 8
75523 4081 22
75532 4082 9
75554 4083 22
75562 4084 8
75579 4085 17
75623 4086 44
75637 4087 14
75654 4088 17
75668 4089 14
75679 4090 11
75703 4091 24
75716 4092 13
75728 4093 12
75739 4094 11
75752 4095 13
75769 4096 17
75777 4097 8
75789 4098 12
75813 4099 24
75829 4100 16
75839 4101 10
75850 4102 11
75863 4103 13
75878 4104 15
75888 4105 10
75910 4106 22
75919 4107 9
75927 4108 8
75938 4109 11
75950 4110 12
75958 4111 8
75972 4112 14
75984 4113 12
76000 4114 16
76015 4115 15
76032 4116 17
76044 4117 12
76052 4118 8
76062 4119 10
76074 4120 12
76107 4121 33
76121 4122 14
76157 4123 36
76175 4124 18
76191 4125 16
76202 4126 11
76215 4127 13
76224 4128 9
76232 4129 8
76249 4130 17
76268 4131 19
76279 4132 11
76293 4133 14
76313 4134 20
76332 4135 19
76346 4136 14
76364 4137 18
76378 4138 14
76386 4139 8
76400 4140 14
76416 4141 16
76427 4142 11
76462 4143 35
76473 4144 11
76492 4145 19
76503 4146 11
76511 4147 8
76530 4148 19
76548 4149 18
76559 4150 11
76570 4151 11
76589 4152 19
76598 4153 9
76609 4154 11
76624 4155 15
76632 4156 8
76642 4157 10
76654 4158 12
76667 4159 13
76675 4160 8
76698 4161 23
76709 4162 11
76718 4163 9
76726 4164 8
76750 4165 24
76757 4166 7
76767 4167 10
76778 4168 11
76786 4169 8
76799 4170 13
76807 4171 8
76818 4172 11
76832 4173 14
76843 4174 11
76858 4175 15
76882 4176 24
76892 4177 10
76908 4178 16
76919 4179 11
76927 4180 8
76947 4181 20
76955 4182 8
76966 4183 11
76979 4184 13
76986 4185 7
77000 4186 14
77017 4187 17
77052 4188 35
77071 4189 19
77083 4190 12
77090 4191 7
77111 4192 21
77130 4193 19
77137 4194 7
77154 4195 17
77171 4196 17
77187 4197 16
77214 4198 27
77228 4199 14
77254 4200 26
77263 4201 9
77274 4202 11
77287 4203 13
77299 4204 12
77312 4205 13
77325 4206 13
77336 4207 11
77350 4208 14
77358 4209 8
77372 4210 14
77380 4211 8
77391 4212 11
77403 4213 12
77411 4214 8
77434 4215 23
77458 4216 24
77470 4217 12
77481 4218 11
77496 4219 15
77521 4220 25
77534 4221 13
77548 4222 14
77559 4223 11
77568 4224 9
77579 4225 11
77593 4226 14
77609 4227 16
77619 4228 10
77638 4229 19
77646 4230 8
77654 4231 8
77662 4232 8
77674 4233 12
77682 4234 8
77690 4235 8
77725 4236 35
77732 4237 7
77745 4238 13
77759 4239 14
77800 4240 41
77808 4241 8
77825 4242 17
77841 4243 16
77854 4244 13
77865 4245 11
77895 4246 30
77907 4247 12
77923 4248 16
77930 4249 7
77937 4250 7
77978 4251 41
78012 4252 34
78021 4253 9
78043 4254 22
78066 4255 23
78076 4256 10
78090 4257 14
78098 4258 8
78109 4259 11
78135 4260 26
78147 4261 12
78160 4262 13
78175 4263 15
78190 4264 15
78197 4265 7
78214 4266 17
78225 4267 11
78242 4268 17
78268 4269 26
78279 4270 11
78289 4271 10
78300 4272 11
78321 4273 21
78334 4274 13
78345 4275 11
78360 4276 15
78384 4277 24
78392 4278 8
78408 4279 16
78427 4280 19
78442 4281 15
78453 4282 11
78465 4283 12
78476 4284 11
78484 4285 8
78507 4286 23
78538 4287 31
78558 4288 20
78566 4289 8
78590 4290 24
78615 4291 25
78623 4292 8
78633 4293 10
78655 4294 22
78663 4295 8
78684 4296 21
78703 4297 19
78716 4298 13
78740 4299 24
78748 4300 8
78767 4301 19
78774 4302 7
78789 4303 15
78797 4304 8
78810 4305 13
78864 4306 54
78878 4307 14
78886 4308 8
78897 4309 11
78915 4310 18
78933 4311 18
78942 4312 9
78965 4313 23
78973 4314 8
78983 4315 10
78991 4316 8
79001 4317 10
79018 4318 17
79028 4319 10
79036 4320 8
79046 4321 10
79064 4322 18
79078 4323 14
79093 4324 15
79110 4325 17
79124 4326 14
79149 4327 25
79162 4328 13
79172 4329 10
79179 4330 7
79187 4331 8
79214 4332 27
79221 4333 7
79233 4334 12
79253 4335 20
79265 4336 12
79273 4337 8
79285 4338 12
79300 4339 15
79312 4340 12
79329 4341 17
79346 4342 17
79365 4343 19
79392 4344 27
79400 4345 8
79426 4346 26
79434 4347 8
79456 4348 22
79491 4349 35
79512 4350 21
79522 4351 10
79530 4352 8
79543 4353 13
79554 4354 11
79564 4355 10
79572 4356 8
79580 4357 8
79588 4358 8
79605 4359 17
79621 4360 16
79640 4361 19
79654 4362 14
79676 4363 22
79689 4364 13
79703 4365 14
79726 4366 23
79740 4367 14
79747 4368 7
79777 4369 30
79792 4370 15
79830 4371 38
79855 4372 25
79876 4373 21
79887 4374 11
79894 4375 7
79913 4376 19
79924 4377 11
79935 4378 11
79946 4379 11
79963 4380 17
79971 4381 8
79979 4382 8
80009 4383 30
80017 4384 8
80030 4385 13
80040 4386 10
80072 4387 32
80098 4388 26
80114 4389 16
80122 4390 8
80146 4391 24
80169 4392 23
80187 4393 18
80199 4394 12
80219 4395 20
80226 4396 7
80237 4397 11
80253 4398 16
80264 4399 11
80291 4400 27
80300 4401 9
80311 4402 11
80330 4403 19
80340 4404 10
80359 4405 19
80375 4406 16
80395 4407 20
80410 4408 15
80424 4409 14
80438 4410 14
80462 4411 24
80471 4412 9
80480 4413 9
80526 4414 46
80559 4415 33
80576 4416 17
80589 4417 13
80612 4418 23
80636 4419 24
80655 4420 19
80668 4421 13
80676 4422 8
80698 4423 22
80708 4424 10
80739 4425 31
80747 4426 8
80754 4427 7
80765 4428 11
80787 4429 22
80823 4430 36
80833 4431 10
80851 4432 18
80862 4433 11
80870 4434 8
80878 4435 8
80885 4436 7
80900 4437 15
80908 4438 8
80920 4439 12
80931 4440 11
80949 4441 18
80969 4442 20
80988 4443 19
80996 4444 8
81004 4445 8
81014 4446 10
81030 4447 16
81037 4448 7
81052 4449 15
81063 4450 11
81071 4451 8
81088 4452 17
81101 4453 13
81138 4454 37
81154 4455 16
81167 4456 13
81197 4457 30
81205 4458 8
81218 4459 13
81226 4460 8
81237 4461 11
81249 4462 12
81262 4463 13
81307 4464 45
81315 4465 8
81325 4466 10
81355 4467 30
81368 4468 13
81390 4469 22
81405 4470 15
81424 4471 19
81432 4472 8
81456 4473 24
81467 4474 11
81483 4475 16
81501 4476 18
81511 4477 10
81522 4478 11
81530 4479 8
81548 4480 18
81556 4481 8
81568 4482 12
81576 4483 8
81596 4484 20
81612 4485 16
81627 4486 15
81653 4487 26
81664 4488 11
81692 4489 28
81700 4490 8
81711 4491 11
81719 4492 8
81726 4493 7
81755 4494 29
81763 4495 8
81782 4496 19
81799 4497 17
81807 4498 8
81824 4499 17
81834 4500 10
81852 4501 18
81862 4502 10
81871 4503 9
81882 4504 11
81890 4505 8
81906 4506 16
81933 4507 27
81942 4508 9
81955 4509 13
81967 4510 12
81979 4511 12
81990 4512 11
81998 4513 8
82024 4514 26
82034 4515 10
82050 4516 16
82067 4517 17
82081 4518 14
82099 4519 18
82114 4520 15
82122 4521 8
82132 4522 10
82146 4523 14
82154 4524 8
82165 4525 11
82179 4526 14
82189 4527 10
82196 4528 7
82210 4529 14
82224 4530 14
82245 4531 21
82264 4532 19
82273 4533 9
82305 4534 32
82326 4535 21
82340 4536 14
82368 4537 28
82398 4538 30
82445 4539 47
82467 4540 22
82487 4541 20
82499 4542 12
82515 4543 16
82531 4544 16
82540 4545 9
82554 4546 14
82571 4547 17
82581 4548 10
82599 4549 18
82612 4550 13
82619 4551 7
82627 4552 8
82637 4553 10
82645 4554 8
82653 4555 8
82676 4556 23
82694 4557 18
82710 4558 16
82717 4559 7
82728 4560 11
82735 4561 7
82742 4562 7
82756 4563 14
82772 4564 16
82782 4565 10
82790 4566 8
82800 4567 10
82807 4568 7
82826 4569 19
82841 4570 15
82851 4571 10
82859 4572 8
82867 4573 8
82880 4574 13
82888 4575 8
82903 4576 15
82935 4577 32
82961 4578 26
82992 4579 31
83008 4580 16
83025 4581 17
83033 4582 8
83048 4583 15
83070 4584 22
83080 4585 10
83105 4586 25
83113 4587 8
83123 4588 10
83130 4589 7
83140 4590 10
83150 4591 10
83161 4592 11
83175 4593 14
83210 4594 35
83218 4595 8
83233 4596 15
83246 4597 13
83253 4598 7
83261 4599 8
83281 4600 20
83292 4601 11
83311 4602 19
83319 4603 8
83340 4604 21
83363 4605 23
83370 4606 7
83391 4607 21
83405 4608 14
83421 4609 16
83441 4610 20
83453 4611 12
83514 4612 61
83537 4613 23
83560 4614 23
83574 4615 14
83582 4616 8
83590 4617 8
83597 4618 7
83606 4619 9
83614 4620 8
83628 4621 14
83642 4622 14
83650 4623 8
83668 4624 18
83676 4625 8
83694 4626 18
83711 4627 17
83719 4628 8
83739 4629 20
83750 4630 11
83759 4631 9
83767 4632 8
83783 4633 16
83790 4634 7
83807 4635 17
83818 4636 11
83832 4637 14
83849 4638 17
83864 4639 15
83880 4640 16
83891 4641 11
83903 4642 12
83953 4643 50
83985 4644 32
84001 4645 16
84009 4646 8
84020 4647 11
84028 4648 8
84037 4649 9
84048 4650 11
84057 4651 9
84067 4652 10
84078 4653 11
84095 4654 17
84111 4655 16
84122 4656 11
84130 4657 8
84156 4658 26
84189 4659 33
84209 4660 20
84217 4661 8
84232 4662 15
84246 4663 14
84265 4664 19
84289 4665 24
84300 4666 11
84308 4667 8
84316 4668 8
84326 4669 10
84338 4670 12
84352 4671 14
84363 4672 11
84371 4673 8
84378 4674 7
84392 4675 14
84400 4676 8
84420 4677 20
84431 4678 11
84444 4679 13
84456 4680 12
84464 4681 8
84499 4682 35
84517 4683 18
84543 4684 26
84557 4685 14
84571 4686 14
84579 4687 8
84587 4688 8
84597 4689 10
84605 4690 8
84612 4691 7
84629 4692 17
84643 4693 14
84657 4694 14
84665 4695 8
84685 4696 20
84696 4697 11
84719 4698 23
84742 4699 23
84750 4700 8
84767 4701 17
84789 4702 22
84797 4703 8
84814 4704 17
84832 4705 18
84850 4706 18
84873 4707 23
84885 4708 12
84911 4709 26
84919 4710 8
84939 4711 20
84947 4712 8
84961 4713 14
84972 4714 11
84993 4715 21
85007 4716 14
85017 4717 10
85035 4718 18
85046 4719 11
85054 4720 8
85070 4721 16
85085 4722 15
85093 4723 8
85102 4724 9
85113 4725 11
85120 4726 7
85138 4727 18
85152 4728 14
85163 4729 11
85177 4730 14
85198 4731 21
85206 4732 8
85218 4733 12
85229 4734 11
85261 4735 32
85280 4736 19
85288 4737 8
85313 4738 25
85339 4739 26
85349 4740 10
85363 4741 14
85380 4742 17
85388 4743 8
85405 4744 17
85414 4745 9
85430 4746 16
85443 4747 13
85454 4748 11
85483 4749 29
85491 4750 8
85526 4751 35
85534 4752 8
85545 4753 11
85556 4754 11
85591 4755 35
85607 4756 16
85615 4757 8
85629 4758 14
85637 4759 8
85645 4760 8
85653 4761 8
85668 4762 15
85679 4763 11
85686 4764 7
85697 4765 11
85715 4766 18
85722 4767 7
85739 4768 17
85759 4769 20
85784 4770 25
85798 4771 14
85806 4772 8
85814 4773 8
85827 4774 13
85838 4775 11
85848 4776 10
85863 4777 15
85882 4778 19
85890 4779 8
85919 4780 29
85933 4781 14
85945 4782 12
85967 4783 22
85978 4784 11
86002 4785 24
86013 4786 11
86033 4787 20
86044 4788 11
86055 4789 11
86072 4790 17
86081 4791 9
86089 4792 8
86103 4793 14
86120 4794 17
86153 4795 33
86166 4796 13
86181 4797 15
86196 4798 15
86226 4799 30
86236 4800 10
86244 4801 8
86252 4802 8
86266 4803 14
86280 4804 14
86297 4805 17
86304 4806 7
86311 4807 7
86320 4808 9
86328 4809 8
86351 4810 23
86365 4811 14
86374 4812 9
86405 4813 31
86422 4814 17
86448 4815 26
86458 4816 10
86478 4817 20
86485 4818 7
86494 4819 9
86511 4820 17
86549 4821 38
86563 4822 14
86604 4823 41
86615 4824 11
86632 4825 17
86640 4826 8
86651 4827 11
86668 4828 17
86677 4829 9
86684 4830 7
86738 4831 54
86755 4832 17
86766 4833 11
86779 4834 13
86807 4835 28
86822 4836 15
86846 4837 24
86878 4838 32
86892 4839 14
86900 4840 8
86930 4841 30
86946 4842 16
86954 4843 8
86970 4844 16
86983 4845 13
86990 4846 7
87008 4847 18
87020 4848 12
87031 4849 11
87042 4850 11
87086 4851 44
87094 4852 8
87105 4853 11
87119 4854 14
87127 4855 8
87138 4856 11
87146 4857 8
87160 4858 14
87171 4859 11
87182 4860 11
87204 4861 22
87222 4862 18
87233 4863 11
87277 4864 44
87285 4865 8
87293 4866 8
87301 4867 8
87315 4868 14
87332 4869 17
87339 4870 7
87350 4871 11
87361 4872 11
87387 4873 26
87395 4874 8
87409 4875 14
87423 4876 14
87430 4877 7
87440 4878 10
87464 4879 24
87475 4880 11
87483 4881 8
87500 4882 17
87514 4883 14
87531 4884 17
87539 4885 8
87553 4886 14
87582 4887 29
87599 4888 17
87607 4889 8
87615 4890 8
87625 4891 10
87633 4892 8
87650 4893 17
87658 4894 8
87681 4895 23
87701 4896 20
87709 4897 8
87725 4898 16
87736 4899 11
87747 4900 11
87758 4901 11
87766 4902 8
87789 4903 23
87797 4904 8
87805 4905 8
87813 4906 8
87844 4907 31
87865 4908 21
87874 4909 9
87894 4910 20
87926 4911 32
87933 4912 7
87948 4913 15
87956 4914 8
87981 4915 25
87991 4916 10
88002 4917 11
88010 4918 8
88029 4919 19
88037 4920 8
88047 4921 10
88058 4922 11
88073 4923 15
88083 4924 10
88091 4925 8
88099 4926 8
88120 4927 21
88155 4928 35
88163 4929 8
88170 4930 7
88183 4931 13
88194 4932 11
88216 4933 22
88227 4934 11
88238 4935 11
88256 4936 18
88275 4937 19
88282 4938 7
88299 4939 17
88307 4940 8
88317 4941 10
88325 4942 8
88346 4943 21
88353 4944 7
88368 4945 15
88394 4946 26
88412 4947 18
88428 4948 16
88445 4949 17
88454 4950 9
88475 4951 21
88486 4952 11
88497 4953 11
88507 4954 10
88516 4955 9
88557 4956 41
88577 4957 20
88588 4958 11
88602 4959 14
88629 4960 27
88643 4961 14
88657 4962 14
88669 4963 12
88677 4964 8
88685 4965 8
88718 4966 33
88732 4967 14
88741 4968 9
88749 4969 8
88757 4970 8
88778 4971 21
88791 4972 13
88802 4973 11
88810 4974 8
88827 4975 17
88834 4976 7
88842 4977 8
88856 4978 14
88863 4979 7
88871 4980 8
88885 4981 14
88899 4982 14
88916 4983 17
88930 4984 14
88945 4985 15
88961 4986 16
88984 4987 23
88995 4988 11
89011 4989 16
89022 4990 11
89039 4991 17
89054 4992 15
89079 4993 25
89089 4994 10
89100 4995 11
89110 4996 10
89118 4997 8
89129 4998 11
89137 4999 8
89150 5000 13
